locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	overhangs	product
GBEIEJCH_03681	rec185	56059	56060	-	S_Abortusovis_SR44_AGEnt_accessory_0291_length_6892	6891	6892	0.34	0,589	4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis (ThiJ) protein
GBEIEJCH_03683	rec185	57649	57786	+	S_Abortusovis_SR44_AGEnt_accessory_0292_length_229	92	229	28.05	0,354	hypothetical protein
GBEIEJCH_03685	rec185	60076	61587	+	S_Abortusovis_SR44_AGEnt_accessory_0293_length_3546	507	2018	100.00	0,0	putative exported protein
GBEIEJCH_03686	rec185	61599	63068	+	S_Abortusovis_SR44_AGEnt_accessory_0293_length_3546	2030	3499	100.00	0,0	putative exported protein
GBEIEJCH_03714	rec186	13137	13191	+	S_Abortusovis_SR44_AGEnt_accessory_0295_length_945	1	55	3.87	1367,0	proline-specific permease ProY
GBEIEJCH_03715	rec186	13241	13678	-	S_Abortusovis_SR44_AGEnt_accessory_0295_length_945	105	542	100.00	0,0	hypothetical protein
GBEIEJCH_03716	rec186	13780	14081	-	S_Abortusovis_SR44_AGEnt_accessory_0295_length_945	644	945	66.23	0,154	hypothetical protein
GBEIEJCH_03719	rec186	15129	15138	+	S_Abortusovis_SR44_AGEnt_accessory_0296_length_10	1	10	2.65	47,321	Inner membrane protein YbaN
GBEIEJCH_03735	rec186	31649	32363	-	S_Abortusovis_SR44_AGEnt_accessory_0299_length_1780	1	715	89.94	80,0	hypothetical protein
GBEIEJCH_03736	rec186	32449	33276	-	S_Abortusovis_SR44_AGEnt_accessory_0299_length_1780	801	1628	100.00	0,0	putative secreted protein
GBEIEJCH_03740	rec186	37676	37824	-	S_Abortusovis_SR44_AGEnt_accessory_0300_length_169	1	149	16.23	769,0	putative membrane protein
GBEIEJCH_03750	rec186	45206	46306	+	S_Abortusovis_SR44_AGEnt_accessory_0301_length_3956	1	1101	97.09	33,0	outer membrane protein
GBEIEJCH_03751	rec186	46563	47393	+	S_Abortusovis_SR44_AGEnt_accessory_0301_length_3956	1358	2188	100.00	0,0	lipoprotein
GBEIEJCH_03752	rec186	47430	48446	+	S_Abortusovis_SR44_AGEnt_accessory_0301_length_3956	2225	3241	100.00	0,0	ABC transporter ATP-binding protein
GBEIEJCH_03753	rec186	48439	49098	+	S_Abortusovis_SR44_AGEnt_accessory_0301_length_3956	3234	3893	100.00	0,0	ABC transporter integral membrane protein
GBEIEJCH_03754	rec186	49127	49161	-	S_Abortusovis_SR44_AGEnt_accessory_0301_length_3956	3922	3956	3.20	0,1060	putative ATP-binding protein
GBEIEJCH_03754	rec186	50199	50221	-	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	1	23	2.10	1072,0	putative ATP-binding protein
GBEIEJCH_03755	rec186	50399	51217	-	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	201	1019	100.00	0,0	putative lysR-family transcriptional regulator
GBEIEJCH_03756	rec186	51444	51926	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	1246	1728	100.00	0,0	ureidoglycolate hydrolase
GBEIEJCH_03757	rec186	52005	52823	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	1807	2625	100.00	0,0	negative regulator of allantoin and glyoxylate utilization operons
GBEIEJCH_03758	rec186	52908	54689	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	2710	4491	100.00	0,0	glyoxylate carboligase
GBEIEJCH_03759	rec186	54702	55478	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	4504	5280	100.00	0,0	hydroxypyruvate isomerase
GBEIEJCH_03760	rec186	55580	56458	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	5382	6260	100.00	0,0	2-hydroxy-3-oxopropionate reductase
GBEIEJCH_03761	rec186	56524	57771	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	6326	7573	100.00	0,0	putative metabolite transport protein
GBEIEJCH_03762	rec186	57867	58100	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	7669	7902	100.00	0,0	hypothetical protein
GBEIEJCH_03763	rec186	58052	59320	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	7854	9122	100.00	0,0	putative allantoin permease
GBEIEJCH_03764	rec186	59399	60145	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	9201	9947	100.00	0,0	allantoinase
GBEIEJCH_03765	rec186	60118	60759	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	9920	10561	100.00	0,0	allantoinase
GBEIEJCH_03766	rec186	60818	62116	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	10620	11918	100.00	0,0	putative permease protein
GBEIEJCH_03767	rec186	62139	62663	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	11941	12465	100.00	0,0	glycerate kinase
GBEIEJCH_03768	rec186	62734	63288	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	12536	13090	100.00	0,0	glycerate kinase
GBEIEJCH_03769	rec186	63368	64153	-	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	13170	13955	100.00	0,0	hypothetical protein
GBEIEJCH_03770	rec186	64193	65398	-	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	13995	15200	100.00	0,0	allantoate amidohydrolase
GBEIEJCH_03771	rec186	65420	66469	-	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	15222	16271	100.00	0,0	ureidoglycolate dehydrogenase
GBEIEJCH_03772	rec186	66784	67953	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	16586	17755	100.00	0,0	FdrA protein
GBEIEJCH_03773	rec186	67950	68447	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	17752	18249	100.00	0,0	FdrA protein
GBEIEJCH_03774	rec186	68602	69717	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	18404	19519	100.00	0,0	hypothetical protein
GBEIEJCH_03775	rec186	69729	70538	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	19531	20340	100.00	0,0	hypothetical protein
GBEIEJCH_03776	rec186	70542	71435	+	S_Abortusovis_SR44_AGEnt_accessory_0302_length_21277	20344	21237	100.00	0,0	carbamate kinase
GBEIEJCH_03782	rec186	75988	76812	-	S_Abortusovis_SR44_AGEnt_accessory_0303_length_1956	44	868	100.00	0,0	putative exported outer membrane protein
GBEIEJCH_03783	rec186	76809	77057	-	S_Abortusovis_SR44_AGEnt_accessory_0303_length_1956	865	1113	100.00	0,0	putative exported protein
GBEIEJCH_03784	rec186	77014	77247	-	S_Abortusovis_SR44_AGEnt_accessory_0303_length_1956	1070	1303	100.00	0,0	putative exported protein
GBEIEJCH_03785	rec186	77240	77785	-	S_Abortusovis_SR44_AGEnt_accessory_0303_length_1956	1296	1841	100.00	0,0	putative membrane protein
GBEIEJCH_03786	rec186	77869	77900	-	S_Abortusovis_SR44_AGEnt_accessory_0303_length_1956	1925	1956	15.02	0,181	hypothetical protein
GBEIEJCH_03788	rec186	79497	80054	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	453	1010	100.00	0,0	type-1 fimbrial protein, a chain precursor
GBEIEJCH_03789	rec186	80129	80662	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	1085	1618	100.00	0,0	major pilin protein
GBEIEJCH_03790	rec186	80685	81398	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	1641	2354	100.00	0,0	fimbrial chaperone protein
GBEIEJCH_03791	rec186	81408	82073	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	2364	3029	100.00	0,0	outer membrane usher protein FimD precursor
GBEIEJCH_03792	rec186	82027	83727	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	2983	4683	100.00	0,0	outer membrane usher protein FimD precursor
GBEIEJCH_03793	rec186	83752	83928	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	4708	4884	100.00	0,0	outer membrane usher protein FimD precursor
GBEIEJCH_03794	rec186	83943	84950	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	4899	5906	100.00	0,0	FimH protein precursor
GBEIEJCH_03795	rec186	84960	85478	+	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	5916	6434	100.00	0,0	putative fimbrial protein in fimZ 5' region
GBEIEJCH_03796	rec186	85524	86156	-	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	6480	7112	100.00	0,0	putative transcriptional regulator (FimXZ protein)
GBEIEJCH_03797	rec186	86760	87482	-	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	7716	8438	100.00	0,0	fimbriae Y protein
GBEIEJCH_03798	rec186	87443	87781	-	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	8399	8737	100.00	0,0	hypothetical protein
GBEIEJCH_03799	rec186	87946	88312	-	S_Abortusovis_SR44_AGEnt_accessory_0304_length_9268	8902	9268	61.47	0,230	fimbriae w protein
GBEIEJCH_03801	rec186	88989	89261	-	S_Abortusovis_SR44_AGEnt_accessory_0305_length_3277	103	375	100.00	0,0	putative transposase
GBEIEJCH_03802	rec186	89438	89656	-	S_Abortusovis_SR44_AGEnt_accessory_0305_length_3277	552	770	100.00	0,0	hypothetical protein
GBEIEJCH_03803	rec186	89828	89986	+	S_Abortusovis_SR44_AGEnt_accessory_0305_length_3277	942	1100	100.00	0,0	hypothetical protein
GBEIEJCH_03804	rec186	90043	91683	-	S_Abortusovis_SR44_AGEnt_accessory_0305_length_3277	1157	2797	100.00	0,0	putative membrane protein
GBEIEJCH_03805	rec186	91676	92128	-	S_Abortusovis_SR44_AGEnt_accessory_0305_length_3277	2790	3242	100.00	0,0	bactoprenol glucosyl transferase
GBEIEJCH_03806	rec187	40	354	+	S_Abortusovis_SR44_AGEnt_accessory_0306_length_637	40	354	100.00	0,0	IS256 family transposase IS1414
GBEIEJCH_03807	rec187	1657	1717	-	S_Abortusovis_SR44_AGEnt_accessory_0307_length_101	1	61	5.78	995,0	putative autotransported protein (MisL)
GBEIEJCH_03808	rec187	1753	1757	-	S_Abortusovis_SR44_AGEnt_accessory_0307_length_101	97	101	0.29	0,1702	putative autotransported protein (MisL)
GBEIEJCH_03816	rec187	14607	14630	+	S_Abortusovis_SR44_AGEnt_accessory_0309_length_882	1	24	1.99	1182,0	glutamate permease
GBEIEJCH_03817	rec187	14633	15079	+	S_Abortusovis_SR44_AGEnt_accessory_0309_length_882	27	473	100.00	0,0	hypothetical protein
GBEIEJCH_03818	rec187	15179	15484	+	S_Abortusovis_SR44_AGEnt_accessory_0309_length_882	573	878	100.00	0,0	hypothetical protein
GBEIEJCH_03819	rec187	15487	15488	-	S_Abortusovis_SR44_AGEnt_accessory_0309_length_882	881	882	0.10	0,2080	ATP-dependent DNA helicase
GBEIEJCH_03845	rec187	38491	38700	+	S_Abortusovis_SR44_AGEnt_accessory_0310_length_329	50	259	100.00	0,0	hypothetical protein
GBEIEJCH_03846	rec187	38770	38770	+	S_Abortusovis_SR44_AGEnt_accessory_0310_length_329	329	329	0.12	0,818	lipopolysaccharide 1,6-galactosyltransferase
GBEIEJCH_03853	rec187	45326	45690	-	S_Abortusovis_SR44_AGEnt_accessory_0311_length_365	1	365	38.38	443,143	O-antigen ligase
GBEIEJCH_03870	rec187	60349	61659	-	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	83	1393	100.00	0,0	putative glucarate transporter
GBEIEJCH_03871	rec187	61733	62929	-	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	1467	2663	100.00	0,0	putative racemase
GBEIEJCH_03872	rec187	63248	64252	+	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	2982	3986	100.00	0,0	putative lacI family transcriptional regulator regulator
GBEIEJCH_03877	rec188	115	438	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	115	438	100.00	0,0	hypothetical protein
GBEIEJCH_03878	rec188	438	707	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	438	707	100.00	0,0	putative phosphocarrier protein of PTS system
GBEIEJCH_03879	rec188	717	1577	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	717	1577	100.00	0,0	putative fructose-1,6-bisphosphate aldolase, class II
GBEIEJCH_03880	rec188	1640	3124	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	1640	3124	100.00	0,0	putative sugar (pentulose and hexulose) kinase
GBEIEJCH_03881	rec188	3182	3805	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	3182	3805	100.00	0,0	PTS system, galactitol-specific IIC component
GBEIEJCH_03882	rec188	3843	4202	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	3843	4202	100.00	0,0	PTS system, galactitol-specific IIC component
GBEIEJCH_03883	rec188	4550	4837	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	4550	4837	100.00	0,0	putative IIB component of PTS system
GBEIEJCH_03884	rec188	4834	5307	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	4834	5307	100.00	0,0	putative phosphoenolpyruvate-dependent sugar phosphotransferase system, eiia 2
GBEIEJCH_03885	rec188	5843	6076	-	S_Abortusovis_SR44_AGEnt_accessory_0315_length_6426	5843	6076	100.00	0,0	putative GntR-family transcriptional regulator
GBEIEJCH_03893	rec188	11880	12734	-	S_Abortusovis_SR44_AGEnt_accessory_0316_length_4544	141	995	100.00	0,0	hypothetical protein
GBEIEJCH_03894	rec188	12735	12893	-	S_Abortusovis_SR44_AGEnt_accessory_0316_length_4544	996	1154	100.00	0,0	hypothetical protein
GBEIEJCH_03895	rec188	12905	14221	-	S_Abortusovis_SR44_AGEnt_accessory_0316_length_4544	1166	2482	100.00	0,0	putative permease
GBEIEJCH_03896	rec188	14252	15172	-	S_Abortusovis_SR44_AGEnt_accessory_0316_length_4544	2513	3433	100.00	0,0	putative carbohydrate kinase
GBEIEJCH_03897	rec188	15497	16282	+	S_Abortusovis_SR44_AGEnt_accessory_0316_length_4544	3758	4543	100.00	0,0	putative DeoR-family transcriptional regulator
GBEIEJCH_03903	rec188	21313	21341	+	S_Abortusovis_SR44_AGEnt_accessory_0317_length_29	1	29	2.45	976,180	multidrug resistance protein D
GBEIEJCH_03905	rec188	22647	23519	-	S_Abortusovis_SR44_AGEnt_accessory_0318_length_3725	1	873	94.48	51,0	D-serine deaminase activator
GBEIEJCH_03906	rec188	23745	25082	+	S_Abortusovis_SR44_AGEnt_accessory_0318_length_3725	1099	2436	100.00	0,0	DsdX permease
GBEIEJCH_03907	rec188	25100	26371	+	S_Abortusovis_SR44_AGEnt_accessory_0318_length_3725	2454	3725	96.15	0,51	D-serine dehydratase
GBEIEJCH_03917	rec189	102	1274	+	S_Abortusovis_SR44_AGEnt_accessory_0322_length_2130	102	1274	100.00	0,0	hypothetical protein
GBEIEJCH_03918	rec189	1274	2071	+	S_Abortusovis_SR44_AGEnt_accessory_0322_length_2130	1274	2071	100.00	0,0	IS21 family transposase IS21
GBEIEJCH_03919	rec189	2031	2130	-	S_Abortusovis_SR44_AGEnt_accessory_0322_length_2130	2031	2130	29.24	0,242	hypothetical protein
GBEIEJCH_03924	rec189	9457	9460	+	S_Abortusovis_SR44_AGEnt_accessory_0323_length_554	1	4	0.26	1541,0	threonine deaminase
GBEIEJCH_03925	rec189	9930	10010	-	S_Abortusovis_SR44_AGEnt_accessory_0323_length_554	474	554	11.69	0,612	LysR-family regulatory protein for ilvC expression
GBEIEJCH_03926	rec189	12249	12261	+	S_Abortusovis_SR44_AGEnt_accessory_0324_length_101	1	13	0.88	1463,0	ketol-acid reductoisomerase
GBEIEJCH_03933	rec189	20482	20700	+	S_Abortusovis_SR44_AGEnt_accessory_0325_length_399	181	399	19.84	0,885	putative undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
GBEIEJCH_03955	rec189	42327	42333	+	S_Abortusovis_SR44_AGEnt_accessory_0326_length_88	1	7	0.27	2540,0	adenylate cyclase
GBEIEJCH_03956	rec189	42411	42414	-	S_Abortusovis_SR44_AGEnt_accessory_0326_length_88	85	88	1.25	0,317	CyaY protein
GBEIEJCH_03957	rec189	42801	43190	-	S_Abortusovis_SR44_AGEnt_accessory_0327_length_1044	33	422	100.00	0,0	putative membrane protein
GBEIEJCH_03958	rec189	43446	43697	-	S_Abortusovis_SR44_AGEnt_accessory_0327_length_1044	678	929	100.00	0,0	hypothetical protein
GBEIEJCH_03965	rec189	50985	50986	+	S_Abortusovis_SR44_AGEnt_accessory_0328_length_964	1	2	0.21	949,0	magnesium and cobalt transport protein
GBEIEJCH_03966	rec189	51035	51415	-	S_Abortusovis_SR44_AGEnt_accessory_0328_length_964	51	431	100.00	0,0	hypothetical protein
GBEIEJCH_03967	rec189	51426	51818	-	S_Abortusovis_SR44_AGEnt_accessory_0328_length_964	442	834	100.00	0,0	hypothetical protein
GBEIEJCH_03968	rec189	51924	51948	-	S_Abortusovis_SR44_AGEnt_accessory_0328_length_964	940	964	2.82	0,860	chloramphenicol-sensitive protein RarD
GBEIEJCH_03978	rec189	63881	63886	+	S_Abortusovis_SR44_AGEnt_accessory_0329_length_1637	1	6	0.26	2259,0	5-methyltetrahydropteroyltriglutamate- homocysteine methyltransferase
GBEIEJCH_03979	rec189	64278	65517	+	S_Abortusovis_SR44_AGEnt_accessory_0329_length_1637	398	1637	95.68	0,56	putative regulatory protein
GBEIEJCH_03994	rec189	77972	79795	+	S_Abortusovis_SR44_AGEnt_accessory_0330_length_2282	254	2077	100.00	0,0	putative transferase
GBEIEJCH_03995	rec189	79992	80000	-	S_Abortusovis_SR44_AGEnt_accessory_0330_length_2282	2274	2282	0.77	0,1155	small (beta) subunit of the fatty acid-oxidizing multienzyme complex
GBEIEJCH_00572	rec19	15170	15176	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	1	7	1.77	389,0	hypothetical protein
GBEIEJCH_00573	rec19	15480	16121	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	311	952	100.00	0,0	putative transcriptional regulator
GBEIEJCH_00574	rec19	16223	16879	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	1054	1710	100.00	0,0	putative MR-MLE-family protein
GBEIEJCH_00575	rec19	16914	17429	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	1745	2260	100.00	0,0	putative MR-MLE-family protein
GBEIEJCH_00576	rec19	17485	17616	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	2316	2447	100.00	0,0	putative transport protein
GBEIEJCH_00577	rec19	17667	18773	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	2498	3604	100.00	0,0	putative transport protein
GBEIEJCH_00578	rec19	18799	19602	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	3630	4433	100.00	0,0	putative 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
GBEIEJCH_00579	rec19	19608	19609	+	S_Abortusovis_SR44_AGEnt_accessory_0331_length_4440	4439	4440	1.13	0,175	hypothetical protein
GBEIEJCH_00580	rec19	19894	20592	-	S_Abortusovis_SR44_AGEnt_accessory_0332_length_1559	110	808	100.00	0,0	Type III secretion system effector protein, deubiquitinase
GBEIEJCH_00581	rec19	20718	20918	-	S_Abortusovis_SR44_AGEnt_accessory_0332_length_1559	934	1134	100.00	0,0	Deubiquitinase SseL
GBEIEJCH_00598	rec19	35323	35331	-	S_Abortusovis_SR44_AGEnt_accessory_0333_length_2759	1	9	1.23	720,0	3-demethylubiquinone-9 3-methyltransferase
GBEIEJCH_00599	rec19	35414	36298	-	S_Abortusovis_SR44_AGEnt_accessory_0333_length_2759	92	976	100.00	0,0	hypothetical protein
GBEIEJCH_00600	rec19	36348	37673	+	S_Abortusovis_SR44_AGEnt_accessory_0333_length_2759	1026	2351	100.00	0,0	putative transmembrane transpot protein
GBEIEJCH_04005	rec192	5	229	+	S_Abortusovis_SR44_AGEnt_accessory_0336_length_3287	5	229	100.00	0,0	oxaloacetate decarboxylase beta chain (ec 4.1.1.3)
GBEIEJCH_04006	rec192	348	1046	+	S_Abortusovis_SR44_AGEnt_accessory_0336_length_3287	348	1046	100.00	0,0	hypothetical protein
GBEIEJCH_04007	rec192	1426	2145	+	S_Abortusovis_SR44_AGEnt_accessory_0336_length_3287	1426	2145	100.00	0,0	ABC transporter permease (FecCD_family)
GBEIEJCH_04008	rec192	2182	2505	+	S_Abortusovis_SR44_AGEnt_accessory_0336_length_3287	2182	2505	100.00	0,0	ABC transporter permease (FecCD_family)
GBEIEJCH_04009	rec192	2505	3281	+	S_Abortusovis_SR44_AGEnt_accessory_0336_length_3287	2505	3281	100.00	0,0	ABC transporter ATP-binding protein
GBEIEJCH_04015	rec192	8829	9737	-	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	129	1037	100.00	0,0	putative membrane protein
GBEIEJCH_04016	rec192	9909	9945	-	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	1209	1245	2.51	0,1439	putative molybdenum transport ATP-binding protein ModF (photorepair protein PhrA)
GBEIEJCH_04036	rec192	30456	30465	+	S_Abortusovis_SR44_AGEnt_accessory_0339_length_123	1	10	1.46	677,0	dethiobiotin synthetase
GBEIEJCH_04038	rec192	33626	34674	+	S_Abortusovis_SR44_AGEnt_accessory_0340_length_1536	488	1536	57.70	0,769	Type III secretion system effector protein, leucine rich repeat-Acts as a ubiquitin ligase for thioredoxin.Also targets the ERdj3 chaperone of mammalian cells
GBEIEJCH_04047	rec193	4780	4965	-	S_Abortusovis_SR44_AGEnt_accessory_0341_length_2056	1	186	100.00	0,0	hypothetical protein
GBEIEJCH_04048	rec193	5112	5633	+	S_Abortusovis_SR44_AGEnt_accessory_0341_length_2056	333	854	100.00	0,0	putative membrane protein
GBEIEJCH_04049	rec193	5663	6265	+	S_Abortusovis_SR44_AGEnt_accessory_0341_length_2056	884	1486	100.00	0,0	putative inner membrane protein
GBEIEJCH_04050	rec193	6273	6833	+	S_Abortusovis_SR44_AGEnt_accessory_0341_length_2056	1494	2054	100.00	0,0	putative inner membrane protein
GBEIEJCH_04070	rec195	393	1604	-	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	393	1604	100.00	0,0	1,2-propanediol oxidoreductase (lactaldehyde reductase)
GBEIEJCH_04071	rec195	1621	2268	-	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	1621	2268	100.00	0,0	fuculose-1-phosphate aldolase
GBEIEJCH_04072	rec195	2824	4140	+	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	2824	4140	100.00	0,0	L-fucose permease
GBEIEJCH_04073	rec195	4172	5947	+	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	4172	5947	100.00	0,0	L-fuculose isomerase
GBEIEJCH_04074	rec195	6048	7466	+	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	6048	7466	100.00	0,0	L-fuculose kinase
GBEIEJCH_04075	rec195	7468	7881	+	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	7468	7881	100.00	0,0	fuscose operon fucU protein
GBEIEJCH_04076	rec195	7947	8657	+	S_Abortusovis_SR44_AGEnt_accessory_0345_length_8713	7947	8657	100.00	0,0	l-fucose operon activator
GBEIEJCH_04122	rec195	57099	57227	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	1	129	24.29	402,0	putative regulatory protein
GBEIEJCH_04123	rec195	57305	57559	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	207	461	100.00	0,0	putative regulatory protein
GBEIEJCH_04124	rec195	57663	58118	+	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	565	1020	100.00	0,0	hypothetical protein
GBEIEJCH_04125	rec195	58260	59489	+	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	1162	2391	100.00	0,0	putative amino acid transport protein
GBEIEJCH_04126	rec195	59520	59792	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	2422	2694	100.00	0,0	hypothetical protein
GBEIEJCH_04127	rec195	59914	60768	+	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	2816	3670	100.00	0,0	putative High affinity Nickel transport protein
GBEIEJCH_04128	rec195	60973	61479	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	3875	4381	100.00	0,0	regulatory protein
GBEIEJCH_04129	rec195	61501	61731	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	4403	4633	100.00	0,0	hypothetical protein
GBEIEJCH_04130	rec195	61718	62224	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	4620	5126	100.00	0,0	regulatory protein
GBEIEJCH_04131	rec195	62332	63360	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	5234	6262	100.00	0,0	hypothetical protein
GBEIEJCH_04132	rec195	63482	65698	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	6384	8600	100.00	0,0	putative outer membrane fimbrial usher protein
GBEIEJCH_04133	rec195	65818	66399	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	8720	9301	100.00	0,0	putative fimbrial protein
GBEIEJCH_04134	rec195	67118	67750	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	10020	10652	100.00	0,0	hypothetical protein
GBEIEJCH_04135	rec195	67797	68198	-	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	10699	11100	100.00	0,0	outer membrane protein (associated with virulence)
GBEIEJCH_04136	rec195	68239	69411	+	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	11141	12313	100.00	0,0	hypothetical protein
GBEIEJCH_04137	rec195	69411	70208	+	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	12313	13110	100.00	0,0	IS21 family transposase IS21
GBEIEJCH_04138	rec196	40	480	+	S_Abortusovis_SR44_AGEnt_accessory_0349_length_855	40	480	100.00	0,0	IS256 family transposase IS1414
GBEIEJCH_04139	rec196	640	855	-	S_Abortusovis_SR44_AGEnt_accessory_0349_length_855	640	855	40.00	0,324	hypothetical protein
GBEIEJCH_04150	rec196	9511	9699	-	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	1	189	100.00	0,0	hypothetical protein
GBEIEJCH_04151	rec196	10037	10498	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	527	988	100.00	0,0	long polar fimbria protein A (LpfA)
GBEIEJCH_04152	rec196	10583	11281	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	1073	1771	100.00	0,0	fimbrial chaperone protein (LpfB)
GBEIEJCH_04153	rec196	11304	11615	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	1794	2105	100.00	0,0	putative outer membrane usher protein LpfC
GBEIEJCH_04154	rec196	11588	13489	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	2078	3979	100.00	0,0	outer membrane usher protein (LpfC)
GBEIEJCH_04155	rec196	13520	13831	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	4010	4321	100.00	0,0	outer membrane usher protein (LpfC)
GBEIEJCH_04156	rec196	13849	14928	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	4339	5418	100.00	0,0	fimbrial protein
GBEIEJCH_04157	rec196	14934	15110	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	5424	5600	100.00	0,0	fimbrial protein (LpfE)
GBEIEJCH_04158	rec196	15123	15461	+	S_Abortusovis_SR44_AGEnt_accessory_0350_length_6048	5613	5951	100.00	0,0	fimbrial protein (LpfE)
GBEIEJCH_04159	rec196	16503	16549	+	S_Abortusovis_SR44_AGEnt_accessory_0351_length_47	1	47	2.78	824,821	putative membrane protein
