locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	overhangs	product
JEDLFLNC_03833	contig-331000001	598	1038	-	S_Typhimurium_ST313_AGEnt_accessory_0454_length_1071	598	1038	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03837	contig-335000001	417	659	+	S_Typhimurium_ST313_AGEnt_accessory_0459_length_1038	417	659	100.00	0,0	hypothetical protein
JEDLFLNC_03838	contig-336000001	41	751	-	S_Typhimurium_ST313_AGEnt_accessory_0461_length_1625	41	751	100.00	0,0	ABC transporter domain protein
JEDLFLNC_03839	contig-336000001	755	1525	-	S_Typhimurium_ST313_AGEnt_accessory_0461_length_1625	755	1525	100.00	0,0	O-antigen export system, permease protein
JEDLFLNC_03840	contig-337000001	202	678	+	S_Typhimurium_ST313_AGEnt_accessory_0463_length_1562	202	678	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03841	contig-337000001	885	1361	-	S_Typhimurium_ST313_AGEnt_accessory_0463_length_1562	885	1361	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03842	contig-338000001	683	976	+	S_Typhimurium_ST313_AGEnt_accessory_0464_length_3691	683	976	100.00	0,0	hypothetical protein
JEDLFLNC_03843	contig-338000001	1713	3401	-	S_Typhimurium_ST313_AGEnt_accessory_0464_length_3691	1713	3401	100.00	0,0	periplasmic murein peptide-binding protein MppA
JEDLFLNC_01613	contig-339000000	270	872	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	270	872	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01614	contig-339000000	1272	1505	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	1272	1505	100.00	0,0	DNA Damage Inducible Protein
JEDLFLNC_01615	contig-339000000	1797	2066	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	1797	2066	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01616	contig-339000000	2165	2476	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	2165	2476	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01617	contig-339000000	2473	2820	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	2473	2820	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01618	contig-339000000	2831	3580	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	2831	3580	100.00	0,0	Phage DNA Replication Protein
JEDLFLNC_01619	contig-339000000	3583	4560	-	S_Typhimurium_ST313_AGEnt_accessory_0465_length_4696	3583	4560	100.00	0,0	Gifsy-2 replication Protein O
JEDLFLNC_03844	contig-339000001	542	643	+	S_Typhimurium_ST313_AGEnt_accessory_0466_length_1566	542	643	100.00	0,0	hypothetical protein
JEDLFLNC_03845	contig-339000001	607	1095	-	S_Typhimurium_ST313_AGEnt_accessory_0466_length_1566	607	1095	100.00	0,0	hypothetical protein
JEDLFLNC_00413	contig-34000000	127	420	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	127	420	100.00	0,0	hypothetical protein
JEDLFLNC_00414	contig-34000000	420	1340	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	420	1340	100.00	0,0	hypothetical protein
JEDLFLNC_00415	contig-34000000	1337	1987	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	1337	1987	100.00	0,0	hypothetical protein
JEDLFLNC_00416	contig-34000000	1969	2715	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	1969	2715	100.00	0,0	hypothetical protein
JEDLFLNC_00417	contig-34000000	2726	3784	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	2726	3784	100.00	0,0	CRISPR system Cascade subunit CasC
JEDLFLNC_00418	contig-34000000	3798	4358	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	3798	4358	100.00	0,0	hypothetical protein
JEDLFLNC_00419	contig-34000000	4355	5911	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	4355	5911	100.00	0,0	hypothetical protein
JEDLFLNC_00420	contig-34000000	5923	8586	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	5923	8586	100.00	0,0	hypothetical protein
JEDLFLNC_00421	contig-34000000	9031	9984	+	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	9031	9984	100.00	0,0	Type III secretion system effector protein-involved in bacterial invasion, also promotes secretion or accumulation of fluid
JEDLFLNC_00422	contig-34000000	10072	10806	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	10072	10806	100.00	0,0	Phosphoadenosine phosphosulfate reductase
JEDLFLNC_00423	contig-34000000	10882	11550	-	S_Typhimurium_ST313_AGEnt_accessory_0467_length_11596	10882	11550	100.00	0,0	sulfite reductase (NADPH) hemoprotein alpha subunit
JEDLFLNC_01620	contig-340000000	201	362	-	S_Typhimurium_ST313_AGEnt_accessory_0468_length_213	1	162	54.55	135,0	formate dehydrogenase N (nitrate-inducible, alpha subunit)
JEDLFLNC_01622	contig-342000000	573	782	+	S_Typhimurium_ST313_AGEnt_accessory_0471_length_329	50	259	100.00	0,0	hypothetical protein
JEDLFLNC_01623	contig-342000000	852	852	+	S_Typhimurium_ST313_AGEnt_accessory_0471_length_329	329	329	0.12	0,860	lipopolysaccharide 1,6-galactosyltransferase
JEDLFLNC_01624	contig-342000000	2565	2565	-	S_Typhimurium_ST313_AGEnt_accessory_0472_length_329	1	1	0.12	860,0	lipopolysaccharide 1,6-galactosyltransferase
JEDLFLNC_01625	contig-342000000	2635	2844	-	S_Typhimurium_ST313_AGEnt_accessory_0472_length_329	71	280	100.00	0,0	hypothetical protein
JEDLFLNC_03846	contig-342000001	16	510	+	S_Typhimurium_ST313_AGEnt_accessory_0473_length_3542	16	510	100.00	0,0	bacteriophage integrase
JEDLFLNC_03847	contig-342000001	526	1236	+	S_Typhimurium_ST313_AGEnt_accessory_0473_length_3542	526	1236	100.00	0,0	bacteriophage integrase
JEDLFLNC_03848	contig-342000001	1561	2523	+	S_Typhimurium_ST313_AGEnt_accessory_0473_length_3542	1561	2523	100.00	0,0	hypothetical protein
JEDLFLNC_03849	contig-342000001	2523	3458	+	S_Typhimurium_ST313_AGEnt_accessory_0473_length_3542	2523	3458	100.00	0,0	reverse transcriptase
JEDLFLNC_03853	contig-344000001	9	752	+	S_Typhimurium_ST313_AGEnt_accessory_0476_length_804	9	752	100.00	0,0	galactosyltransferase
JEDLFLNC_01627	contig-346000000	88	360	-	S_Typhimurium_ST313_AGEnt_accessory_0479_length_474	88	360	100.00	0,0	bacteriophage encoded virulence factor
JEDLFLNC_03854	contig-346000001	303	605	+	S_Typhimurium_ST313_AGEnt_accessory_0480_length_782	303	605	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01628	contig-349000000	137	733	+	S_Typhimurium_ST313_AGEnt_accessory_0484_length_987	137	733	100.00	0,0	putative inner membrane protein
JEDLFLNC_00428	contig-35000000	5635	5994	+	S_Typhimurium_ST313_AGEnt_accessory_0486_length_3276	169	528	100.00	0,0	hypothetical protein
JEDLFLNC_00429	contig-35000000	6135	7346	+	S_Typhimurium_ST313_AGEnt_accessory_0486_length_3276	669	1880	100.00	0,0	putative MFS-family transport protein
JEDLFLNC_00430	contig-35000000	7710	8621	+	S_Typhimurium_ST313_AGEnt_accessory_0486_length_3276	2244	3155	100.00	0,0	putative MFS-family transport protein
JEDLFLNC_01629	contig-350000000	81	641	-	S_Typhimurium_ST313_AGEnt_accessory_0487_length_799	81	641	100.00	0,0	putative IS3 transposase
JEDLFLNC_03856	contig-350000001	163	534	+	S_Typhimurium_ST313_AGEnt_accessory_0488_length_722	163	534	100.00	0,0	glycosyltransferase
JEDLFLNC_02587	contig-35000001	4598	4607	+	S_Typhimurium_ST313_AGEnt_accessory_0489_length_104	1	10	4.69	203,0	hypothetical protein
JEDLFLNC_02590	contig-35000001	6742	7380	-	S_Typhimurium_ST313_AGEnt_accessory_0490_length_6569	159	797	100.00	0,0	two-component response regulator
JEDLFLNC_02591	contig-35000001	7411	10173	-	S_Typhimurium_ST313_AGEnt_accessory_0490_length_6569	828	3590	100.00	0,0	two-component sensor kinase
JEDLFLNC_02592	contig-35000001	10592	10975	+	S_Typhimurium_ST313_AGEnt_accessory_0490_length_6569	4009	4392	100.00	0,0	Type III secretion system effector protein, Interferes with endosomal trafficking
JEDLFLNC_02593	contig-35000001	10977	12470	+	S_Typhimurium_ST313_AGEnt_accessory_0490_length_6569	4394	5887	100.00	0,0	outer membrane secretory protein
JEDLFLNC_03857	contig-352000001	180	647	-	S_Typhimurium_ST313_AGEnt_accessory_0493_length_681	180	647	100.00	0,0	hypothetical protein
JEDLFLNC_01630	contig-354000000	354	887	+	S_Typhimurium_ST313_AGEnt_accessory_0496_length_921	354	887	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03860	contig-354000001	2675	3331	-	S_Typhimurium_ST313_AGEnt_accessory_0497_length_1817	76	732	100.00	0,0	formate dehydrogenase, nitrate-inducible, cytochrome b556(fdn) subunit (formate dehydrogenase-n gamma subunit) (fdh-n gamma subunit) (anaerobic formate dehydrogenase cytochrome b556 subunit)
JEDLFLNC_03861	contig-354000001	3324	4208	-	S_Typhimurium_ST313_AGEnt_accessory_0497_length_1817	725	1609	100.00	0,0	formate dehydrogenase, nitrate-inducible, iron-sulfur subunit (formate dehydrogenase-n beta subunit)(fdh-n beta subunit) (anaerobic formate dehydrogenase iron-sulfur subunit)
JEDLFLNC_03862	contig-354000001	4222	4416	-	S_Typhimurium_ST313_AGEnt_accessory_0497_length_1817	1623	1817	100.00	0,0	formate dehydrogenase N (nitrate-inducible, alpha subunit)
JEDLFLNC_03863	contig-355000001	195	202	-	S_Typhimurium_ST313_AGEnt_accessory_0499_length_202	195	202	1.11	0,715	Glutamate-1-semialdehyde 2,1-aminomutase
JEDLFLNC_01631	contig-359000000	9	212	+	S_Typhimurium_ST313_AGEnt_accessory_0504_length_415	9	212	100.00	0,0	Inner membrane transport protein YdiN
JEDLFLNC_03864	contig-359000001	83	1561	+	S_Typhimurium_ST313_AGEnt_accessory_0505_length_1768	83	1561	100.00	0,0	succinylglutamic semialdehyde dehydrogenase
JEDLFLNC_00431	contig-36000000	836	1754	+	S_Typhimurium_ST313_AGEnt_accessory_0506_length_1754	836	1754	99.14	0,8	putative transcriptional regulator
JEDLFLNC_00435	contig-36000000	4023	4023	-	S_Typhimurium_ST313_AGEnt_accessory_0507_length_14	1	1	0.14	728,0	DNA repair protein RecO
JEDLFLNC_00436	contig-36000000	4035	4036	-	S_Typhimurium_ST313_AGEnt_accessory_0507_length_14	13	14	0.22	0,904	GTP-binding protein era.
JEDLFLNC_02594	contig-36000001	1003	1293	-	S_Typhimurium_ST313_AGEnt_accessory_0511_length_2377	1003	1293	100.00	0,0	hypothetical protein
JEDLFLNC_02595	contig-36000001	1549	2310	+	S_Typhimurium_ST313_AGEnt_accessory_0511_length_2377	1549	2310	100.00	0,0	hypothetical protein
JEDLFLNC_02596	contig-36000001	2372	2377	-	S_Typhimurium_ST313_AGEnt_accessory_0511_length_2377	2372	2377	0.65	0,921	putative transcriptional regulator
JEDLFLNC_01632	contig-362000000	367	1029	-	S_Typhimurium_ST313_AGEnt_accessory_0513_length_2387	367	1029	100.00	0,0	hypothetical protein
JEDLFLNC_01633	contig-362000000	1029	1415	-	S_Typhimurium_ST313_AGEnt_accessory_0513_length_2387	1029	1415	100.00	0,0	hypothetical protein
JEDLFLNC_01634	contig-362000000	1408	2247	-	S_Typhimurium_ST313_AGEnt_accessory_0513_length_2387	1408	2247	100.00	0,0	Chromosome-partitioning ATPase Soj
JEDLFLNC_01636	contig-364000000	54	827	+	S_Typhimurium_ST313_AGEnt_accessory_0516_length_1343	54	827	100.00	0,0	putative amino acid transport protein
JEDLFLNC_01637	contig-364000000	858	1130	-	S_Typhimurium_ST313_AGEnt_accessory_0516_length_1343	858	1130	100.00	0,0	hypothetical protein
JEDLFLNC_03866	contig-366000001	176	538	-	S_Typhimurium_ST313_AGEnt_accessory_0521_length_489	72	434	100.00	0,0	hypothetical protein
JEDLFLNC_03867	contig-367000001	46	192	-	S_Typhimurium_ST313_AGEnt_accessory_0523_length_1482	46	192	100.00	0,0	hypothetical protein
JEDLFLNC_03868	contig-367000001	192	1049	-	S_Typhimurium_ST313_AGEnt_accessory_0523_length_1482	192	1049	100.00	0,0	IS256 family transposase IS285
JEDLFLNC_03869	contig-369000001	236	334	+	S_Typhimurium_ST313_AGEnt_accessory_0527_length_920	236	334	100.00	0,0	hypothetical protein
JEDLFLNC_00440	contig-37000000	613	1746	-	S_Typhimurium_ST313_AGEnt_accessory_0528_length_3218	613	1746	100.00	0,0	thiamine biosynthesis protein
JEDLFLNC_00441	contig-37000000	1743	2513	-	S_Typhimurium_ST313_AGEnt_accessory_0528_length_3218	1743	2513	100.00	0,0	thiamine biosynthesis protein
JEDLFLNC_00442	contig-37000000	2515	2688	-	S_Typhimurium_ST313_AGEnt_accessory_0528_length_3218	2515	2688	100.00	0,0	thiamine biosynthesis protein
JEDLFLNC_00443	contig-37000000	2696	3218	-	S_Typhimurium_ST313_AGEnt_accessory_0528_length_3218	2696	3218	68.91	0,236	thiamine biosynthesis protein
JEDLFLNC_02605	contig-37000001	85	981	+	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	85	981	100.00	0,0	Ethanolamine ammonia-lyase light chain
JEDLFLNC_02606	contig-37000001	991	1650	+	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	991	1650	100.00	0,0	ethanolamine utilization protein EutL
JEDLFLNC_02607	contig-37000001	1663	2157	+	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	1663	2157	100.00	0,0	ethanolamine utilization protein EutK
JEDLFLNC_02608	contig-37000001	2205	3257	+	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	2205	3257	100.00	0,0	ethanolamine operon transcriptional regulator
JEDLFLNC_02609	contig-37000001	3457	4734	-	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	3457	4734	100.00	0,0	hypothetical protein
JEDLFLNC_02610	contig-37000001	4863	5192	-	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	4863	5192	100.00	0,0	putative membrane protein
JEDLFLNC_02611	contig-37000001	5213	5218	-	S_Typhimurium_ST313_AGEnt_accessory_0530_length_5218	5213	5218	0.67	0,894	Coproporphyrinogen III oxidase, aerobic
JEDLFLNC_02614	contig-37000001	7875	8049	+	S_Typhimurium_ST313_AGEnt_accessory_0531_length_175	1	175	38.89	266,9	hypothetical protein
JEDLFLNC_03870	contig-371000001	178	717	+	S_Typhimurium_ST313_AGEnt_accessory_0533_length_843	178	717	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03875	contig-376000001	19	333	+	S_Typhimurium_ST313_AGEnt_accessory_0540_length_763	19	333	100.00	0,0	putative phage replication protein
JEDLFLNC_01638	contig-377000000	45	518	-	S_Typhimurium_ST313_AGEnt_accessory_0541_length_821	45	518	100.00	0,0	hypothetical protein
JEDLFLNC_01639	contig-378000000	205	888	-	S_Typhimurium_ST313_AGEnt_accessory_0543_length_2930	205	888	100.00	0,0	putative integrase protein
JEDLFLNC_01640	contig-378000000	1059	1247	-	S_Typhimurium_ST313_AGEnt_accessory_0543_length_2930	1059	1247	100.00	0,0	ISPsy11, transposase OrfA
JEDLFLNC_01641	contig-378000000	1498	1686	+	S_Typhimurium_ST313_AGEnt_accessory_0543_length_2930	1498	1686	100.00	0,0	ISPsy11, transposase OrfA
JEDLFLNC_01642	contig-378000000	1857	2540	+	S_Typhimurium_ST313_AGEnt_accessory_0543_length_2930	1857	2540	100.00	0,0	putative integrase protein
JEDLFLNC_03878	contig-379000001	376	657	-	S_Typhimurium_ST313_AGEnt_accessory_0544_length_666	376	657	100.00	0,0	hypothetical protein
JEDLFLNC_00453	contig-38000000	1890	2336	+	S_Typhimurium_ST313_AGEnt_accessory_0545_length_636	75	521	100.00	0,0	putative membrane protein
JEDLFLNC_00456	contig-38000000	7043	7136	+	S_Typhimurium_ST313_AGEnt_accessory_0546_length_94	1	94	16.15	414,74	PTS system trehalose-specific EIIBC component
JEDLFLNC_01644	contig-380000000	251	736	+	S_Typhimurium_ST313_AGEnt_accessory_0547_length_890	251	736	100.00	0,0	putative bacteriophage endopeptidase
JEDLFLNC_02618	contig-38000001	1346	2404	+	S_Typhimurium_ST313_AGEnt_accessory_0549_length_1098	1	1059	78.44	291,0	inner membrane protein
JEDLFLNC_02619	contig-38000001	3395	3426	-	S_Typhimurium_ST313_AGEnt_accessory_0550_length_32	1	32	2.95	933,121	putative fimbrial subunit
JEDLFLNC_03881	contig-382000001	123	269	-	S_Typhimurium_ST313_AGEnt_accessory_0553_length_292	123	269	100.00	0,0	xanthosine operon transcriptional regulator
JEDLFLNC_03884	contig-385000001	75	314	+	S_Typhimurium_ST313_AGEnt_accessory_0557_length_349	75	314	100.00	0,0	hypothetical protein
JEDLFLNC_03885	contig-387000001	166	513	-	S_Typhimurium_ST313_AGEnt_accessory_0561_length_672	166	513	100.00	0,0	hypothetical protein
JEDLFLNC_00463	contig-39000000	4346	4375	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	1	30	3.19	909,0	malate dehydrogenase
JEDLFLNC_00464	contig-39000000	4495	5124	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	150	779	100.00	0,0	putative GntR-family transcriptional regulator
JEDLFLNC_00465	contig-39000000	5111	5776	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	766	1431	100.00	0,0	LysR-family transcriptional regulator
JEDLFLNC_00466	contig-39000000	5987	7255	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	1642	2910	100.00	0,0	putative membrane transport protein
JEDLFLNC_00467	contig-39000000	7288	7491	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	2943	3146	100.00	0,0	tartrate dehydratase
JEDLFLNC_00468	contig-39000000	7516	8187	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	3171	3842	100.00	0,0	tartrate dehydratase
JEDLFLNC_00469	contig-39000000	8187	8804	+	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	3842	4459	100.00	0,0	tartrate dehydratase
JEDLFLNC_02625	contig-39000001	19	1038	+	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	19	1038	100.00	0,0	respiratory nitrate reductase 2 beta chain
JEDLFLNC_02626	contig-39000001	1038	1733	+	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	1038	1733	100.00	0,0	respiratory nitrate reductase 2 delta chain
JEDLFLNC_02627	contig-39000001	1730	2410	+	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	1730	2410	100.00	0,0	respiratory nitrate reductase 2 gamma chain
JEDLFLNC_02628	contig-39000001	2516	3409	+	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	2516	3409	100.00	0,0	hypothetical protein
JEDLFLNC_02629	contig-39000001	3445	4290	-	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	3445	4290	100.00	0,0	N-hydroxyarylamine O-acetyltransferase
JEDLFLNC_02630	contig-39000001	4574	5206	-	S_Typhimurium_ST313_AGEnt_accessory_0568_length_5479	4574	5206	100.00	0,0	Type III secretion system effector protein
JEDLFLNC_02631	contig-39000001	7160	7212	+	S_Typhimurium_ST313_AGEnt_accessory_0569_length_129	1	53	3.55	1441,0	L-asparagine permease
JEDLFLNC_02632	contig-39000001	7441	7510	-	S_Typhimurium_ST313_AGEnt_accessory_0570_length_252	1	70	31.53	152,0	putative lipoprotein
JEDLFLNC_02633	contig-39000001	7655	7692	-	S_Typhimurium_ST313_AGEnt_accessory_0570_length_252	215	252	3.58	0,1024	putative ATP-binding protein
JEDLFLNC_01647	contig-392000000	1366	2503	-	S_Typhimurium_ST313_AGEnt_accessory_0572_length_1876	739	1876	71.17	0,461	putative inner membrane protein
JEDLFLNC_01649	contig-394000000	40	312	-	S_Typhimurium_ST313_AGEnt_accessory_0575_length_1179	40	312	100.00	0,0	hypothetical protein
JEDLFLNC_01650	contig-394000000	631	966	+	S_Typhimurium_ST313_AGEnt_accessory_0575_length_1179	631	966	100.00	0,0	Gifsy-2 bacteriophage holin
JEDLFLNC_03887	contig-394000001	477	719	-	S_Typhimurium_ST313_AGEnt_accessory_0576_length_972	477	719	100.00	0,0	putative bacteriophage protein
JEDLFLNC_03888	contig-394000001	758	934	-	S_Typhimurium_ST313_AGEnt_accessory_0576_length_972	758	934	100.00	0,0	putative Host Specificity Protein
JEDLFLNC_01651	contig-397000000	254	1081	-	S_Typhimurium_ST313_AGEnt_accessory_0581_length_1742	254	1081	100.00	0,0	putative bacteriophage protein
JEDLFLNC_01652	contig-397000000	1139	1672	-	S_Typhimurium_ST313_AGEnt_accessory_0581_length_1742	1139	1672	100.00	0,0	putative bacteriophage protein
JEDLFLNC_00081	contig-4000000	7110	7188	+	S_Typhimurium_ST313_AGEnt_accessory_0587_length_2051	1	79	16.46	401,0	2-amino-4-hydroxy-6- hydroxymethyldihydropteridinepyrophosphokinase
JEDLFLNC_00082	contig-4000000	7309	8100	+	S_Typhimurium_ST313_AGEnt_accessory_0587_length_2051	200	991	100.00	0,0	3-methyl-2-oxobutanoate hydroxymethyltransferase
JEDLFLNC_00083	contig-4000000	8226	9080	+	S_Typhimurium_ST313_AGEnt_accessory_0587_length_2051	1117	1971	100.00	0,0	Pantoate--beta-alanine ligase
JEDLFLNC_00085	contig-4000000	9562	9568	-	S_Typhimurium_ST313_AGEnt_accessory_0588_length_12	6	12	0.57	0,1223	hypothetical protein
JEDLFLNC_00085	contig-4000000	10727	10791	-	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	1	65	5.28	1165,0	hypothetical protein
JEDLFLNC_00086	contig-4000000	10853	11293	-	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	127	567	100.00	0,0	putative PTS system IIA component
JEDLFLNC_00087	contig-4000000	11663	12202	+	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	937	1476	100.00	0,0	fimbrial subunit
JEDLFLNC_00088	contig-4000000	12250	12933	+	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	1524	2207	100.00	0,0	fimbrial usher protein
JEDLFLNC_00089	contig-4000000	12948	15506	+	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	2222	4780	100.00	0,0	fimbrial usher protein
JEDLFLNC_00090	contig-4000000	15515	16594	+	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	4789	5868	100.00	0,0	fimbrial protein
JEDLFLNC_00091	contig-4000000	16711	16717	-	S_Typhimurium_ST313_AGEnt_accessory_0589_length_5991	5985	5991	0.91	0,764	ABC transporter integral membrane protein
JEDLFLNC_02637	contig-40000001	252	926	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	252	926	100.00	0,0	Type III secretion system apparatus
JEDLFLNC_02638	contig-40000001	923	1174	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	923	1174	100.00	0,0	putative pathogenicity island protein
JEDLFLNC_02639	contig-40000001	1489	2238	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	1489	2238	100.00	0,0	Type III secretion system apparatus
JEDLFLNC_02640	contig-40000001	2235	2498	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	2235	2498	100.00	0,0	Type III secretion system apparatus
JEDLFLNC_02641	contig-40000001	2495	2785	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	2495	2785	100.00	0,0	hypothetical protein
JEDLFLNC_02642	contig-40000001	2763	2978	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	2763	2978	100.00	0,0	Type III secretion system apparatus
JEDLFLNC_02643	contig-40000001	3072	3761	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	3072	3761	100.00	0,0	Type III secretion system effector protein-modulates the positioning of the SCV
JEDLFLNC_02644	contig-40000001	3758	4540	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	3758	4540	100.00	0,0	Type III secretion system effector protein-regulates and maintains the SCV
JEDLFLNC_02645	contig-40000001	4556	4984	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	4556	4984	100.00	0,0	Type III secretion system chaperone protein
JEDLFLNC_02646	contig-40000001	5042	5458	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	5042	5458	100.00	0,0	Type III secretion system protein
JEDLFLNC_02647	contig-40000001	5461	6048	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	5461	6048	100.00	0,0	Type III secretion system apparatus protein
JEDLFLNC_02648	contig-40000001	6064	7518	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	6064	7518	100.00	0,0	Type III secretion system apparatus protein
JEDLFLNC_02649	contig-40000001	7521	7994	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	7521	7994	100.00	0,0	Type III secretion system chaperone protein
JEDLFLNC_02650	contig-40000001	7991	8581	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	7991	8581	100.00	0,0	Type III secretion system secreted effector protein
JEDLFLNC_02651	contig-40000001	8588	8911	-	S_Typhimurium_ST313_AGEnt_accessory_0592_length_8993	8588	8911	100.00	0,0	Type III secretion system chaperone protein
JEDLFLNC_02657	contig-41000001	6107	6214	+	S_Typhimurium_ST313_AGEnt_accessory_0609_length_521	405	512	100.00	0,0	Small toxic polypeptide LdrD
JEDLFLNC_02658	contig-41000001	7556	7975	-	S_Typhimurium_ST313_AGEnt_accessory_0610_length_734	1	420	25.00	1260,0	putative membrane protein
JEDLFLNC_02659	contig-41000001	7972	8163	-	S_Typhimurium_ST313_AGEnt_accessory_0610_length_734	417	608	100.00	0,0	putative membrane protein
JEDLFLNC_01656	contig-413000000	14	244	+	S_Typhimurium_ST313_AGEnt_accessory_0614_length_265	14	244	100.00	0,0	hypothetical protein
JEDLFLNC_03891	contig-414000001	214	438	+	S_Typhimurium_ST313_AGEnt_accessory_0617_length_445	214	438	100.00	0,0	hypothetical protein
JEDLFLNC_01657	contig-416000000	125	454	+	S_Typhimurium_ST313_AGEnt_accessory_0620_length_1207	125	454	100.00	0,0	hypothetical protein
JEDLFLNC_01658	contig-416000000	444	752	+	S_Typhimurium_ST313_AGEnt_accessory_0620_length_1207	444	752	100.00	0,0	hypothetical protein
JEDLFLNC_01659	contig-416000000	771	1058	-	S_Typhimurium_ST313_AGEnt_accessory_0620_length_1207	771	1058	100.00	0,0	hypothetical protein
JEDLFLNC_00487	contig-42000000	401	754	-	S_Typhimurium_ST313_AGEnt_accessory_0627_length_868	401	754	100.00	0,0	putative inner membrane protein
JEDLFLNC_00488	contig-42000000	862	868	-	S_Typhimurium_ST313_AGEnt_accessory_0627_length_868	862	868	0.27	0,2540	adenylate cyclase
JEDLFLNC_02662	contig-42000001	1565	1611	-	S_Typhimurium_ST313_AGEnt_accessory_0630_length_47	1	47	2.78	821,824	putative membrane protein
JEDLFLNC_02663	contig-42000001	2653	3180	-	S_Typhimurium_ST313_AGEnt_accessory_0631_length_5749	98	625	100.00	0,0	fimbrial protein (LpfE)
JEDLFLNC_02664	contig-42000001	3186	3698	-	S_Typhimurium_ST313_AGEnt_accessory_0631_length_5749	631	1143	100.00	0,0	fimbrial subunit
JEDLFLNC_02665	contig-42000001	3854	4255	-	S_Typhimurium_ST313_AGEnt_accessory_0631_length_5749	1299	1700	100.00	0,0	putative minor fimbrial subunit LpfD
JEDLFLNC_02666	contig-42000001	4273	6801	-	S_Typhimurium_ST313_AGEnt_accessory_0631_length_5749	1718	4246	100.00	0,0	outer membrane usher protein (LpfC)
