locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	source_gen	overhangs	product
SeAg_B2329	CP001138	2244756	2245640	+	backbone_0264_length_9997	1367	2251	100.00	S_Agona_SL483	0,0	cytidine deaminase
SeAg_B2330	CP001138	2245817	2246536	+	backbone_0264_length_9997	2428	3147	100.00	S_Agona_SL483	0,0	vancomycin sensitivity
SeAg_B2331	CP001138	2246539	2246778	+	backbone_0264_length_9997	3150	3389	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B2332	CP001138	2246983	2248224	+	backbone_0264_length_9997	3594	4835	100.00	S_Agona_SL483	0,0	pyridine nucleotide-disulphide oxidoreductase domain protein
SeAg_B2333	CP001138	2248218	2249453	+	backbone_0264_length_9997	4829	6064	100.00	S_Agona_SL483	0,0	dihydroorotate dehydrogenase family protein
SeAg_B2334	CP001138	2249528	2250538	-	backbone_0264_length_9997	6139	7149	100.00	S_Agona_SL483	0,0	galactoside transport system permease protein MglC
SeAg_B2335	CP001138	2250554	2252074	-	backbone_0264_length_9997	7165	8685	100.00	S_Agona_SL483	0,0	galactose/methyl galactoside import ATP-binding protein MglA
SeAg_B2336	CP001138	2252208	2253206	-	backbone_0264_length_9997	8819	9817	100.00	S_Agona_SL483	0,0	D-galactose-binding periplasmic protein
SeAg_B2337	CP001138	2253705	2254727	-	backbone_0265_length_21079	197	1219	100.00	S_Agona_SL483	0,0	transcriptional regulator GalS
SeAg_B2338	CP001138	2254877	2256019	-	backbone_0265_length_21079	1369	2511	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B2339	CP001138	2256034	2256702	-	backbone_0265_length_21079	2526	3194	100.00	S_Agona_SL483	0,0	GTP cyclohydrolase I
SeAg_B2340	CP001138	2257032	2257889	+	backbone_0265_length_21079	3524	4381	100.00	S_Agona_SL483	0,0	S-formylglutathione hydrolase
SeAg_B2341	CP001138	2257878	2258312	-	backbone_0265_length_21079	4370	4804	100.00	S_Agona_SL483	0,0	putative transcriptional regulator
SeAg_B2342	CP001138	2258272	2259639	-	backbone_0265_length_21079	4764	6131	100.00	S_Agona_SL483	0,0	L-serine ammonia-lyase
SeAg_B2343	CP001138	2259856	2260743	+	backbone_0265_length_21079	6348	7235	100.00	S_Agona_SL483	0,0	phosphoserine phosphatase SerB
SeAg_B2344	CP001138	2260776	2262098	+	backbone_0265_length_21079	7268	8590	100.00	S_Agona_SL483	0,0	regulatory protein UhpC
SeAg_B2345	CP001138	2262142	2264094	-	backbone_0265_length_21079	8634	10586	100.00	S_Agona_SL483	0,0	colicin I receptor
SeAg_B2346	CP001138	2264479	2265948	-	backbone_0265_length_21079	10971	12440	100.00	S_Agona_SL483	0,0	lysine-specific permease
SeAg_B2347	CP001138	2266001	2266114	-	backbone_0265_length_21079	12493	12606	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2348	CP001138	2266138	2267001	-	backbone_0265_length_21079	12630	13493	100.00	S_Agona_SL483	0,0	transcriptional regulator, LysR family
SeAg_B2350	CP001138	2267029	2267148	-	backbone_0265_length_21079	13521	13640	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2349	CP001138	2267122	2268171	+	backbone_0265_length_21079	13614	14663	100.00	S_Agona_SL483	0,0	inner membrane protein YeiH
SeAg_B2351	CP001138	2268250	2269107	+	backbone_0265_length_21079	14742	15599	100.00	S_Agona_SL483	0,0	endonuclease 4
SeAg_B2352	CP001138	2269172	2270860	-	backbone_0265_length_21079	15664	17352	100.00	S_Agona_SL483	0,0	pts system fructose-specific eiibc component
SeAg_B2353	CP001138	2270877	2271815	-	backbone_0265_length_21079	17369	18307	100.00	S_Agona_SL483	0,0	1-phosphofructokinase
SeAg_B2354	CP001138	2271815	2272945	-	backbone_0265_length_21079	18307	19437	100.00	S_Agona_SL483	0,0	PTS system fructose-specific phosphotransferase enzyme IIA component
SeAg_B2355	CP001138	2272966	2273097	+	backbone_0265_length_21079	19458	19589	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B2356	CP001138	2273315	2274496	+	backbone_0265_length_21079	19807	20988	100.00	S_Agona_SL483	0,0	sugar efflux transporter B
SeAg_B2357	CP001138	2274561	2274587	-	backbone_0265_length_21079	21053	21079	4.05	S_Agona_SL483	0,639	putative inner membrane protein
SeAg_B2361	CP001138	2277073	2278086	+	backbone_0267_length_15396	116	1129	100.00	S_Agona_SL483	0,0	cobalamin synthesis protein, P47K
SeAg_B2362	CP001138	2278089	2278835	+	backbone_0267_length_15396	1132	1878	100.00	S_Agona_SL483	0,0	inner membrane protein YeiU
SeAg_B2363	CP001138	2279378	2279821	+	backbone_0267_length_15396	2421	2864	100.00	S_Agona_SL483	0,0	NlpC (ORF-17)
SeAg_B2364	CP001138	2280147	2281703	+	backbone_0267_length_15396	3190	4746	100.00	S_Agona_SL483	0,0	protein rtn
SeAg_B2365	CP001138	2281810	2283615	+	backbone_0267_length_15396	4853	6658	100.00	S_Agona_SL483	0,0	bacterial extracellular solute-binding protein, family 5
SeAg_B2366	CP001138	2283625	2284719	+	backbone_0267_length_15396	6668	7762	100.00	S_Agona_SL483	0,0	inner membrane ABC transporter permease protein YejB
SeAg_B2367	CP001138	2284719	2285744	+	backbone_0267_length_15396	7762	8787	100.00	S_Agona_SL483	0,0	inner membrane ABC transporter permease protein YejE
SeAg_B2368	CP001138	2285746	2287335	+	backbone_0267_length_15396	8789	10378	100.00	S_Agona_SL483	0,0	glutathione import ATP-binding protein GsiA
SeAg_B2369	CP001138	2287339	2287704	-	backbone_0267_length_15396	10382	10747	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2370	CP001138	2288074	2289264	-	backbone_0267_length_15396	11117	12307	100.00	S_Agona_SL483	0,0	bicyclomycin resistance protein
SeAg_B2371	CP001138	2289292	2289987	-	backbone_0267_length_15396	12335	13030	100.00	S_Agona_SL483	0,0	ribosomal small subunit pseudouridine synthase A
SeAg_B2372	CP001138	2290139	2291899	+	backbone_0267_length_15396	13182	14942	100.00	S_Agona_SL483	0,0	putative helicase
SeAg_B2373	CP001138	2292024	2292308	+	backbone_0267_length_15396	15067	15351	100.00	S_Agona_SL483	0,0	ribosomal L25p family
SeAg_B2375	CP001138	2293065	2294072	-	backbone_0268_length_3405	1	1008	100.00	S_Agona_SL483	0,0	nucleoid-associated protein NdpA
SeAg_B2376	CP001138	2294252	2294479	+	backbone_0268_length_3405	1188	1415	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2377	CP001138	2294511	2296271	+	backbone_0268_length_3405	1447	3207	100.00	S_Agona_SL483	0,0	inner membrane protein YejM
SeAg_B2379	CP001138	2296463	2296469	+	backbone_0268_length_3405	3399	3405	4.49	S_Agona_SL483	0,149	virulence protein MsgA homolog
SeAg_B2381	CP001138	2298185	2298832	+	backbone_0269_length_1347	125	772	100.00	S_Agona_SL483	0,0	nitrate/nitrite response regulator protein NarP
SeAg_B2382	CP001138	2298876	2299407	-	backbone_0269_length_1347	816	1347	50.96	S_Agona_SL483	0,512	cytochrome c-type biogenesis protein H1
SeAg_B2382	CP001138	2299511	2299919	-	backbone_0270_length_11847	1	409	39.18	S_Agona_SL483	635,0	cytochrome c-type biogenesis protein H1
SeAg_B2383	CP001138	2299916	2300473	-	backbone_0270_length_11847	406	963	100.00	S_Agona_SL483	0,0	thiol:disulfide interChange protein DsbE
SeAg_B2384	CP001138	2300470	2302401	-	backbone_0270_length_11847	960	2891	100.00	S_Agona_SL483	0,0	cytochrome c-type biogenesis protein CcmF
SeAg_B2385	CP001138	2302398	2302877	-	backbone_0270_length_11847	2888	3367	100.00	S_Agona_SL483	0,0	cytochrome c-type biogenesis protein CcmE
SeAg_B2386	CP001138	2302874	2303047	-	backbone_0270_length_11847	3364	3537	100.00	S_Agona_SL483	0,0	heme exporter protein CcmD
SeAg_B2387	CP001138	2303083	2303829	-	backbone_0270_length_11847	3573	4319	100.00	S_Agona_SL483	0,0	heme exporter protein C
SeAg_B2388	CP001138	2303872	2304528	-	backbone_0270_length_11847	4362	5018	100.00	S_Agona_SL483	0,0	heme exporter protein CcmB
SeAg_B2389	CP001138	2304528	2305151	-	backbone_0270_length_11847	5018	5641	100.00	S_Agona_SL483	0,0	heme ABC exporter, ATP-binding protein CcmA
SeAg_B2390	CP001138	2305166	2305768	-	backbone_0270_length_11847	5656	6258	100.00	S_Agona_SL483	0,0	cytochrome c-type protein napC
SeAg_B2391	CP001138	2305778	2306227	-	backbone_0270_length_11847	6268	6717	100.00	S_Agona_SL483	0,0	periplasmic nitrate reductase, diheme cytochrome c subunit
SeAg_B2393	CP001138	2307199	2307894	-	backbone_0270_length_11847	7689	8384	100.00	S_Agona_SL483	0,0	ferredoxin-type protein NapG
SeAg_B2394	CP001138	2307901	2310387	-	backbone_0270_length_11847	8391	10877	100.00	S_Agona_SL483	0,0	periplasmic nitrate reductase, large subunit
SeAg_B2396	CP001138	2310637	2311128	-	backbone_0270_length_11847	11127	11618	100.00	S_Agona_SL483	0,0	ferredoxin-type protein NapF
SeAg_B2397	CP001138	2311240	2311357	+	backbone_0270_length_11847	11730	11847	89.39	S_Agona_SL483	0,14	conserved hypothetical protein
SeAg_B2398	CP001138	2311530	2312036	+	backbone_0271_length_617	22	528	100.00	S_Agona_SL483	0,0	ecotin
SeAg_B2399	CP001138	2312245	2313888	-	backbone_0272_length_15641	2	1645	100.00	S_Agona_SL483	0,0	ABC transporter ATP-binding protein YojI
SeAg_B2400	CP001138	2313964	2314614	-	backbone_0272_length_15641	1721	2371	100.00	S_Agona_SL483	0,0	alpha-ketoglutarate-dependent dioxygenase AlkB
SeAg_B2401	CP001138	2314617	2315675	-	backbone_0272_length_15641	2374	3432	100.00	S_Agona_SL483	0,0	regulatory protein ada
SeAg_B2402	CP001138	2315759	2316811	-	backbone_0272_length_15641	3516	4568	100.00	S_Agona_SL483	0,0	thiamine biosynthesis lipoprotein ApbE
SeAg_B2403	CP001138	2316926	2318062	-	backbone_0272_length_15641	4683	5819	100.00	S_Agona_SL483	0,0	outer membrane protein C
SeAg_B2405	CP001138	2318791	2321460	+	backbone_0272_length_15641	6548	9217	100.00	S_Agona_SL483	0,0	Hpt domain protein
SeAg_B2406	CP001138	2321477	2322127	+	backbone_0272_length_15641	9234	9884	100.00	S_Agona_SL483	0,0	capsular synthesis regulator component B
SeAg_B2407	CP001138	2322229	2325075	-	backbone_0272_length_15641	9986	12832	100.00	S_Agona_SL483	0,0	sensor kinase protein RcsC
SeAg_B2408	CP001138	2325193	2327829	-	backbone_0272_length_15641	12950	15586	100.00	S_Agona_SL483	0,0	DNA gyrase, A subunit
SeAg_B2412	CP001138	2331807	2332526	+	backbone_0273_length_13977	1	720	98.77	S_Agona_SL483	9,0	3-demethylubiquinone-9 3-O-methyltransferase
SeAg_B2413	CP001138	2332882	2335167	+	backbone_0273_length_13977	1076	3361	100.00	S_Agona_SL483	0,0	ribonucleoside-diphosphate reductase, alpha subunit
SeAg_B2414	CP001138	2335280	2336410	+	backbone_0273_length_13977	3474	4604	100.00	S_Agona_SL483	0,0	ribonucleoside-diphosphate reductase, beta subunit
SeAg_B2415	CP001138	2336410	2336664	+	backbone_0273_length_13977	4604	4858	100.00	S_Agona_SL483	0,0	ferredoxin
SeAg_B2416	CP001138	2336666	2337856	-	backbone_0273_length_13977	4860	6050	100.00	S_Agona_SL483	0,0	quinolone resistence NorA protein
SeAg_B2417	CP001138	2338018	2338896	+	backbone_0273_length_13977	6212	7090	100.00	S_Agona_SL483	0,0	putative transcriptional regulator
SeAg_B2418	CP001138	2339013	2340083	-	backbone_0273_length_13977	7207	8277	100.00	S_Agona_SL483	0,0	glycerophosphoryl diester phosphodiesterase
SeAg_B2419	CP001138	2340088	2341446	-	backbone_0273_length_13977	8282	9640	100.00	S_Agona_SL483	0,0	glycerol-3-phosphate transporter
SeAg_B2420	CP001138	2341719	2343347	+	backbone_0273_length_13977	9913	11541	100.00	S_Agona_SL483	0,0	glycerol-3-phosphate dehydrogenase, anaerobic, A subunit
SeAg_B2421	CP001138	2343337	2344596	+	backbone_0273_length_13977	11531	12790	100.00	S_Agona_SL483	0,0	glycerol-3-phosphate dehydrogenase, anaerobic, B subunit
SeAg_B2422	CP001138	2344593	2345783	+	backbone_0273_length_13977	12787	13977	100.00	S_Agona_SL483	0,0	glycerol-3-phosphate dehydrogenase, anaerobic, C subunit
SeAg_B2424	CP001138	2347353	2347527	-	backbone_0274_length_175	1	175	98.87	S_Agona_SL483	0,2	conserved hypothetical protein
SeAg_B2429	CP001138	2351979	2353156	-	backbone_0275_length_21115	1	1178	98.41	S_Agona_SL483	19,0	competence/damage-inducible domain protein
SeAg_B2430	CP001138	2353271	2353945	-	backbone_0275_length_21115	1293	1967	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B2431	CP001138	2354092	2354517	+	backbone_0275_length_21115	2114	2539	100.00	S_Agona_SL483	0,0	hydrolase, nudix family
SeAg_B2432	CP001138	2354562	2355167	-	backbone_0275_length_21115	2584	3189	100.00	S_Agona_SL483	0,0	Ais protein
SeAg_B2433	CP001138	2355466	2356605	+	backbone_0275_length_21115	3488	4627	100.00	S_Agona_SL483	0,0	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
SeAg_B2434	CP001138	2356608	2357591	+	backbone_0275_length_21115	4630	5613	100.00	S_Agona_SL483	0,0	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
SeAg_B2435	CP001138	2357588	2359570	+	backbone_0275_length_21115	5610	7592	100.00	S_Agona_SL483	0,0	bifunctional polymyxin resistance protein ArnA
SeAg_B2436	CP001138	2359567	2360466	+	backbone_0275_length_21115	7589	8488	100.00	S_Agona_SL483	0,0	polysaccharide deacetylase
SeAg_B2437	CP001138	2360463	2362109	+	backbone_0275_length_21115	8485	10131	100.00	S_Agona_SL483	0,0	undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyltransferase
SeAg_B2438	CP001138	2362106	2362441	+	backbone_0275_length_21115	10128	10463	100.00	S_Agona_SL483	0,0	inner membrane protein YfbW
SeAg_B2439	CP001138	2362441	2362818	+	backbone_0275_length_21115	10463	10840	100.00	S_Agona_SL483	0,0	membrane protein YfbJ
SeAg_B2440	CP001138	2362813	2363070	-	backbone_0275_length_21115	10835	11092	100.00	S_Agona_SL483	0,0	signal transduction protein PmrD
SeAg_B2441	CP001138	2363168	2364535	-	backbone_0275_length_21115	11190	12557	100.00	S_Agona_SL483	0,0	O-succinylbenzoate-CoA ligase
SeAg_B2442	CP001138	2364532	2365494	-	backbone_0275_length_21115	12554	13516	100.00	S_Agona_SL483	0,0	O-succinylbenzoic acid (OSB) synthetase
SeAg_B2443	CP001138	2365494	2366351	-	backbone_0275_length_21115	13516	14373	100.00	S_Agona_SL483	0,0	naphthoate synthase
SeAg_B2444	CP001138	2366366	2367124	-	backbone_0275_length_21115	14388	15146	100.00	S_Agona_SL483	0,0	acyl-CoA thioester hydrolase YfbB
SeAg_B2445	CP001138	2367121	2368791	-	backbone_0275_length_21115	15143	16813	100.00	S_Agona_SL483	0,0	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase
SeAg_B2446	CP001138	2368877	2370172	-	backbone_0275_length_21115	16899	18194	100.00	S_Agona_SL483	0,0	menaquinone-specific isochorismate synthase
SeAg_B2447	CP001138	2370273	2370578	-	backbone_0275_length_21115	18295	18600	100.00	S_Agona_SL483	0,0	protein ElaB
SeAg_B2448	CP001138	2370633	2371094	-	backbone_0275_length_21115	18655	19116	100.00	S_Agona_SL483	0,0	acetyltransferase, GNAT family
SeAg_B2449	CP001138	2371155	2372072	+	backbone_0275_length_21115	19177	20094	100.00	S_Agona_SL483	0,0	ribonuclease Z
SeAg_B2450	CP001138	2372138	2373093	+	backbone_0275_length_21115	20160	21115	95.41	S_Agona_SL483	0,46	CheW protein
SeAg_B2455	CP001138	2386272	2387729	-	backbone_0276_length_2994	1	1458	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, N subunit
SeAg_B2456	CP001138	2387736	2389265	-	backbone_0276_length_2994	1465	2994	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, M subunit
SeAg_B2457	CP001138	2389342	2391177	-	backbone_0277_length_39801	1	1836	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, L subunit
SeAg_B2458	CP001138	2391180	2391482	-	backbone_0277_length_39801	1839	2141	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, K subunit
SeAg_B2459	CP001138	2391479	2392033	-	backbone_0277_length_39801	2138	2692	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, J subunit
SeAg_B2460	CP001138	2392044	2392586	-	backbone_0277_length_39801	2703	3245	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, I subunit
SeAg_B2461	CP001138	2392601	2393578	-	backbone_0277_length_39801	3260	4237	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, H subunit
SeAg_B2462	CP001138	2393575	2396301	-	backbone_0277_length_39801	4234	6960	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, G subunit
SeAg_B2463	CP001138	2396332	2397669	-	backbone_0277_length_39801	6991	8328	100.00	S_Agona_SL483	0,0	NADH oxidoreductase (quinone), f subunit
SeAg_B2464	CP001138	2397666	2398166	-	backbone_0277_length_39801	8325	8825	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, E subunit
SeAg_B2465	CP001138	2398169	2399971	-	backbone_0277_length_39801	8828	10630	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, C/D subunit
SeAg_B2466	CP001138	2400058	2400720	-	backbone_0277_length_39801	10717	11379	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, B subunit
SeAg_B2467	CP001138	2400736	2401179	-	backbone_0277_length_39801	11395	11838	100.00	S_Agona_SL483	0,0	NADH-quinone oxidoreductase, A subunit
SeAg_B2468	CP001138	2401574	2401726	-	backbone_0277_length_39801	12233	12385	100.00	S_Agona_SL483	0,0	putative cytoplasmic protein
SeAg_B2469	CP001138	2401806	2402744	-	backbone_0277_length_39801	12465	13403	100.00	S_Agona_SL483	0,0	HTH-type transcriptional regulator PecT
SeAg_B2470	CP001138	2403409	2403594	-	backbone_0277_length_39801	14068	14253	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2471	CP001138	2403676	2404890	+	backbone_0277_length_39801	14335	15549	100.00	S_Agona_SL483	0,0	aspartate aminotransferase
SeAg_B2472	CP001138	2404984	2405583	+	backbone_0277_length_39801	15643	16242	100.00	S_Agona_SL483	0,0	5'-nucleotidase YfbR
SeAg_B2473	CP001138	2405675	2407501	-	backbone_0277_length_39801	16334	18160	100.00	S_Agona_SL483	0,0	citrate transporter
SeAg_B2474	CP001138	2407578	2408237	-	backbone_0277_length_39801	18237	18896	100.00	S_Agona_SL483	0,0	phosphatase YfbT
SeAg_B2475	CP001138	2408248	2408787	-	backbone_0277_length_39801	18907	19446	100.00	S_Agona_SL483	0,0	YfbU domain protein
SeAg_B2476	CP001138	2408825	2409280	-	backbone_0277_length_39801	19484	19939	100.00	S_Agona_SL483	0,0	putative inner membrane protein YfbV
SeAg_B2477	CP001138	2409449	2409583	+	backbone_0277_length_39801	20108	20242	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B2478	CP001138	2409620	2410822	+	backbone_0277_length_39801	20279	21481	100.00	S_Agona_SL483	0,0	acetate kinase
SeAg_B2479	CP001138	2410899	2413043	+	backbone_0277_length_39801	21558	23702	100.00	S_Agona_SL483	0,0	phosphate acetyltransferase
SeAg_B2480	CP001138	2413261	2414781	+	backbone_0277_length_39801	23920	25440	100.00	S_Agona_SL483	0,0	C4-dicarboxylate anaerobic carrier protein
SeAg_B2481	CP001138	2414830	2415783	-	backbone_0277_length_39801	25489	26442	100.00	S_Agona_SL483	0,0	transketolase domain protein
SeAg_B2482	CP001138	2415776	2416606	-	backbone_0277_length_39801	26435	27265	100.00	S_Agona_SL483	0,0	transketolase domain protein
SeAg_B2483	CP001138	2416603	2417994	-	backbone_0277_length_39801	27262	28653	100.00	S_Agona_SL483	0,0	ascorbate-specific PTS system enzyme IIC
SeAg_B2484	CP001138	2418015	2418287	-	backbone_0277_length_39801	28674	28946	100.00	S_Agona_SL483	0,0	phosphotransferase system, lactose/cellobiose-specific IIB subunit
SeAg_B2485	CP001138	2418368	2418811	-	backbone_0277_length_39801	29027	29470	100.00	S_Agona_SL483	0,0	PTS family enzyme IIA, mannitol-specific, cryptic
SeAg_B2486	CP001138	2419064	2420083	+	backbone_0277_length_39801	29723	30742	100.00	S_Agona_SL483	0,0	regulatory protein, LacI
SeAg_B2487	CP001138	2420089	2420643	-	backbone_0277_length_39801	30748	31302	100.00	S_Agona_SL483	0,0	nudix hydrolase 3
SeAg_B2488	CP001138	2420700	2421251	-	backbone_0277_length_39801	31359	31910	100.00	S_Agona_SL483	0,0	phosphodiesterase YfcE
SeAg_B2489	CP001138	2421307	2421951	-	backbone_0277_length_39801	31966	32610	100.00	S_Agona_SL483	0,0	glutathione S-transferase domain protein
SeAg_B2490	CP001138	2422094	2422741	+	backbone_0277_length_39801	32753	33400	100.00	S_Agona_SL483	0,0	glutathione S-transferase, N- domain
SeAg_B2491	CP001138	2422867	2423760	+	backbone_0277_length_39801	33526	34419	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2492	CP001138	2423812	2424588	-	backbone_0277_length_39801	34471	35247	100.00	S_Agona_SL483	0,0	histidine ABC transporter, ATP-binding protein
SeAg_B2493	CP001138	2424599	2425306	-	backbone_0277_length_39801	35258	35965	100.00	S_Agona_SL483	0,0	histidine ABC transporter, permease protein HisM
SeAg_B2494	CP001138	2425303	2425989	-	backbone_0277_length_39801	35962	36648	100.00	S_Agona_SL483	0,0	histidine ABC transporter, permease protein HisQ
SeAg_B2495	CP001138	2426170	2426952	-	backbone_0277_length_39801	36829	37611	100.00	S_Agona_SL483	0,0	putative lysine-arginine-ornithine-binding periplasmic protein
SeAg_B2496	CP001138	2427190	2427972	-	backbone_0277_length_39801	37849	38631	100.00	S_Agona_SL483	0,0	lysine-arginine-ornithine-binding periplasmic protein
SeAg_B2497	CP001138	2428050	2428172	+	backbone_0277_length_39801	38709	38831	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2498	CP001138	2428261	2428830	-	backbone_0277_length_39801	38920	39489	100.00	S_Agona_SL483	0,0	phenylacrylic acid decarboxylase
SeAg_B2499	CP001138	2428857	2429142	-	backbone_0277_length_39801	39516	39801	20.33	S_Agona_SL483	0,1121	putative amino acid transporter
SeAg_B2503	CP001138	2435834	2435979	+	backbone_0278_length_11941	1	146	10.22	S_Agona_SL483	1282,0	putative regulatory protein
SeAg_B2504	CP001138	2436015	2437532	-	backbone_0278_length_11941	182	1699	100.00	S_Agona_SL483	0,0	amidophosphoribosyltransferase
SeAg_B2505	CP001138	2437570	2438058	-	backbone_0278_length_11941	1737	2225	100.00	S_Agona_SL483	0,0	CvpA protein
SeAg_B2506	CP001138	2438369	2439043	-	backbone_0278_length_11941	2536	3210	100.00	S_Agona_SL483	0,0	DedD protein
SeAg_B2507	CP001138	2439033	2440301	-	backbone_0278_length_11941	3200	4468	100.00	S_Agona_SL483	0,0	tetrahydrofolate synthase/dihydrofolate synthase
SeAg_B2508	CP001138	2440369	2441283	-	backbone_0278_length_11941	4536	5450	100.00	S_Agona_SL483	0,0	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
SeAg_B2509	CP001138	2441433	2442092	-	backbone_0278_length_11941	5600	6259	100.00	S_Agona_SL483	0,0	membrane protein, DedA family
SeAg_B2510	CP001138	2442141	2442953	-	backbone_0278_length_11941	6308	7120	100.00	S_Agona_SL483	0,0	tRNA pseudouridine synthase A
SeAg_B2511	CP001138	2442953	2443966	-	backbone_0278_length_11941	7120	8133	100.00	S_Agona_SL483	0,0	aspartate-semialdehyde dehydrogenase family protein
SeAg_B2512	CP001138	2444034	2445170	-	backbone_0278_length_11941	8201	9337	100.00	S_Agona_SL483	0,0	erythronate-4-phosphate dehydrogenase
SeAg_B2513	CP001138	2445274	2446275	+	backbone_0278_length_11941	9441	10442	100.00	S_Agona_SL483	0,0	protein div
SeAg_B2514	CP001138	2446272	2447450	-	backbone_0278_length_11941	10439	11617	100.00	S_Agona_SL483	0,0	protein YfcJ
SeAg_B2515	CP001138	2447630	2447774	-	backbone_0278_length_11941	11797	11941	38.67	S_Agona_SL483	0,230	putative cytoplasmic protein
SeAg_B2518	CP001138	2449915	2451123	-	backbone_0280_length_8720	1	1209	99.51	S_Agona_SL483	6,0	3-oxoacyl-[acyl-carrier-protein] synthase 1
SeAg_B2519	CP001138	2451283	2453283	+	backbone_0280_length_8720	1369	3369	100.00	S_Agona_SL483	0,0	protein YfcK
SeAg_B2520	CP001138	2453335	2453610	-	backbone_0280_length_8720	3421	3696	100.00	S_Agona_SL483	0,0	YfcL protein
SeAg_B2521	CP001138	2453643	2454191	-	backbone_0280_length_8720	3729	4277	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2522	CP001138	2454191	2455000	-	backbone_0280_length_8720	4277	5086	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B2523	CP001138	2455000	2455824	-	backbone_0280_length_8720	5086	5910	100.00	S_Agona_SL483	0,0	penicillin-insensitive murein endopeptidase
SeAg_B2524	CP001138	2455828	2456913	-	backbone_0280_length_8720	5914	6999	100.00	S_Agona_SL483	0,0	chorismate synthase
SeAg_B2526	CP001138	2458047	2458598	+	backbone_0280_length_8720	8133	8684	100.00	S_Agona_SL483	0,0	Smr domain protein
SeAg_B2527	CP001138	2458698	2459183	-	backbone_0281_length_8511	23	508	100.00	S_Agona_SL483	0,0	phosphohistidine phosphatase SixA
SeAg_B2528	CP001138	2459392	2461539	-	backbone_0281_length_8511	717	2864	100.00	S_Agona_SL483	0,0	fatty oxidation complex, alpha subunit FadJ
SeAg_B2529	CP001138	2461539	2462849	-	backbone_0281_length_8511	2864	4174	100.00	S_Agona_SL483	0,0	acetyl-CoA C-acyltransferase FadI
SeAg_B2530	CP001138	2463027	2463311	-	backbone_0281_length_8511	4352	4636	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2531	CP001138	2463682	2464989	+	backbone_0281_length_8511	5007	6314	100.00	S_Agona_SL483	0,0	long-chain fatty acid transport protein
SeAg_B2532	CP001138	2465050	2465805	-	backbone_0281_length_8511	6375	7130	100.00	S_Agona_SL483	0,0	lipoprotein, VacJ family
SeAg_B2533	CP001138	2466094	2467035	+	backbone_0281_length_8511	7419	8360	100.00	S_Agona_SL483	0,0	inner membrane protein YfdC
SeAg_B2535	CP001138	2467342	2468280	-	backbone_0282_length_1121	22	960	100.00	S_Agona_SL483	0,0	protease 7
SeAg_B2541	CP001138	2475047	2475289	-	backbone_0283_length_1689	2	244	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B2542	CP001138	2475450	2475563	-	backbone_0283_length_1689	405	518	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B2544	CP001138	2476855	2476968	+	backbone_0284_length_1790	1	114	92.68	S_Agona_SL483	9,0	hypothetical protein
SeAg_B2545	CP001138	2477255	2478493	-	backbone_0284_length_1790	401	1639	100.00	S_Agona_SL483	0,0	aminotransferase, classes I and II superfamily
SeAg_B2546	CP001138	2479216	2480181	-	backbone_0285_length_8243	9	974	100.00	S_Agona_SL483	0,0	glucokinase
